[2026-04-26 23:36:42,784][quality.model_adapters.onnx_adapter][INFO] - Loaded prefill model from /Users/ruaoccj/qwen3_tts_bundle_new/talker_prefill.onnx
[2026-04-27 03:00:05,420][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 108/200
[2026-04-27 03:00:05,476][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 109/200
[2026-04-27 03:00:05,531][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 110/200
[2026-04-27 03:00:05,586][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 111/200
[2026-04-27 03:00:05,644][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 112/200
[2026-04-27 03:00:05,701][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 113/200
[2026-04-27 03:00:05,758][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 114/200
[2026-04-27 03:00:05,814][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 115/200
[2026-04-27 03:00:05,870][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 116/200
[2026-04-27 03:00:05,929][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 117/200
[2026-04-27 03:00:05,990][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 118/200
[2026-04-27 03:00:06,049][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 119/200
[2026-04-27 03:00:06,108][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 120/200
[2026-04-27 03:00:06,166][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 121/200
[2026-04-27 03:00:06,224][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 122/200
[2026-04-27 03:00:06,285][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 123/200
[2026-04-27 03:00:06,350][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 124/200
[2026-04-27 03:00:06,412][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 125/200
[2026-04-27 03:00:06,472][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 126/200
[2026-04-27 03:00:06,532][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 127/200
[2026-04-27 03:00:06,592][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 128/200
[2026-04-27 03:00:06,656][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 129/200
[2026-04-27 03:00:06,715][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 130/200
[2026-04-27 03:00:06,776][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 131/200
[2026-04-27 03:00:06,835][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 132/200
[2026-04-27 03:00:06,895][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 133/200
[2026-04-27 03:00:06,955][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 134/200
[2026-04-27 03:00:07,013][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 135/200
[2026-04-27 03:00:07,073][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 136/200
[2026-04-27 03:00:07,136][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 137/200
[2026-04-27 03:00:07,205][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 138/200
[2026-04-27 03:00:07,275][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 139/200
[2026-04-27 03:00:07,345][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 140/200
[2026-04-27 03:00:07,417][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 141/200
[2026-04-27 03:00:07,482][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 142/200
[2026-04-27 03:00:07,550][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 143/200
[2026-04-27 03:00:07,616][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 144/200
[2026-04-27 03:00:07,684][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 145/200
[2026-04-27 03:00:07,748][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 146/200
[2026-04-27 03:00:07,810][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 147/200
[2026-04-27 03:00:07,878][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 148/200
[2026-04-27 03:00:07,943][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 149/200
[2026-04-27 03:00:08,007][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 150/200
[2026-04-27 03:00:08,069][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 151/200
[2026-04-27 03:00:08,135][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 152/200
[2026-04-27 03:00:08,195][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 153/200
[2026-04-27 03:00:08,256][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 154/200
[2026-04-27 03:00:08,319][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 155/200
[2026-04-27 03:00:08,381][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 156/200
[2026-04-27 03:00:08,445][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 157/200
[2026-04-27 03:00:08,506][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 158/200
[2026-04-27 03:00:08,584][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 159/200
[2026-04-27 03:00:08,692][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 160/200
[2026-04-27 03:00:08,763][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 161/200
[2026-04-27 03:00:08,834][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 162/200
[2026-04-27 03:00:08,898][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 163/200
[2026-04-27 03:00:08,963][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 164/200
[2026-04-27 03:00:09,028][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 165/200
[2026-04-27 03:00:09,092][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 166/200
[2026-04-27 03:00:09,171][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 167/200
[2026-04-27 03:00:09,233][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 168/200
[2026-04-27 03:00:09,296][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 169/200
[2026-04-27 03:00:09,318][quality.model_adapters.onnx_adapter][INFO] - Reached codec EOS at step 169
[2026-04-27 03:00:09,318][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 169
[2026-04-27 03:00:09,318][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 169)
[2026-04-27 03:00:11,098][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 324480) dtype=float32
[2026-04-27 03:00:11,571][quality.model_adapters.onnx_adapter][INFO] - Prefill embedding built: inputs_embeds=(1, 9, 1024) trailing_text_hidden=(81, 1024)
[2026-04-27 03:00:11,571][quality.model_adapters.onnx_adapter][INFO] - Running talker_prefill
[2026-04-27 03:00:11,637][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 1/200
[2026-04-27 03:00:11,698][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 2/200
[2026-04-27 03:00:11,755][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 3/200
[2026-04-27 03:00:11,816][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 4/200
[2026-04-27 03:00:11,877][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 5/200
[2026-04-27 03:00:11,936][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 6/200
[2026-04-27 03:00:11,991][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 7/200
[2026-04-27 03:00:12,046][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 8/200
[2026-04-27 03:00:12,104][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 9/200
[2026-04-27 03:00:12,181][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 10/200
[2026-04-27 03:00:12,242][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 11/200
[2026-04-27 03:00:12,301][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 12/200
[2026-04-27 03:00:12,358][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 13/200
[2026-04-27 03:00:12,418][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 14/200
[2026-04-27 03:00:12,479][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 15/200
[2026-04-27 03:00:12,539][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 16/200
[2026-04-27 03:00:12,599][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 17/200
[2026-04-27 03:00:12,655][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 18/200
[2026-04-27 03:00:12,711][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 19/200
[2026-04-27 03:00:12,767][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 20/200
[2026-04-27 03:00:12,823][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 21/200
[2026-04-27 03:00:12,880][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 22/200
[2026-04-27 03:00:12,939][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 23/200
[2026-04-27 03:00:12,996][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 24/200
[2026-04-27 03:00:13,051][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 25/200
[2026-04-27 03:00:13,106][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 26/200
[2026-04-27 03:00:13,163][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 27/200
[2026-04-27 03:00:13,221][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 28/200
[2026-04-27 03:00:13,281][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 29/200
[2026-04-27 03:00:13,341][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 30/200
[2026-04-27 03:00:13,404][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 31/200
[2026-04-27 03:00:13,464][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 32/200
[2026-04-27 03:00:13,521][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 33/200
[2026-04-27 03:00:13,580][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 34/200
[2026-04-27 03:00:13,637][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 35/200
[2026-04-27 03:00:13,693][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 36/200
[2026-04-27 03:00:13,750][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 37/200
[2026-04-27 03:00:13,807][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 38/200
[2026-04-27 03:00:13,868][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 39/200
[2026-04-27 03:00:13,928][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 40/200
[2026-04-27 03:00:13,987][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 41/200
[2026-04-27 03:00:14,044][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 42/200
[2026-04-27 03:00:14,101][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 43/200
[2026-04-27 03:00:14,159][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 44/200
[2026-04-27 03:00:14,215][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 45/200
[2026-04-27 03:00:14,271][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 46/200
[2026-04-27 03:00:14,329][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 47/200
[2026-04-27 03:00:14,389][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 48/200
[2026-04-27 03:00:14,448][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 49/200
[2026-04-27 03:00:14,506][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 50/200
[2026-04-27 03:00:14,561][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 51/200
[2026-04-27 03:00:14,614][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 52/200
[2026-04-27 03:00:14,672][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 53/200
[2026-04-27 03:00:14,732][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 54/200
[2026-04-27 03:00:14,789][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 55/200
[2026-04-27 03:00:14,846][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 56/200
[2026-04-27 03:00:14,900][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 57/200
[2026-04-27 03:00:14,954][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 58/200
[2026-04-27 03:00:15,010][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 59/200
[2026-04-27 03:00:15,067][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 60/200
[2026-04-27 03:00:15,126][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 61/200
[2026-04-27 03:00:15,182][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 62/200
[2026-04-27 03:00:15,238][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 63/200
[2026-04-27 03:00:15,296][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 64/200
[2026-04-27 03:00:15,354][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 65/200
[2026-04-27 03:00:15,412][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 66/200
[2026-04-27 03:00:15,471][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 67/200
[2026-04-27 03:00:15,527][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 68/200
[2026-04-27 03:00:15,584][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 69/200
[2026-04-27 03:00:15,641][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 70/200
[2026-04-27 03:00:15,699][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 71/200
[2026-04-27 03:00:15,756][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 72/200
[2026-04-27 03:00:15,814][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 73/200
[2026-04-27 03:00:15,872][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 74/200
[2026-04-27 03:00:15,930][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 75/200
[2026-04-27 03:00:15,988][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 76/200
[2026-04-27 03:00:16,044][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 77/200
[2026-04-27 03:00:16,100][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 78/200
[2026-04-27 03:00:16,158][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 79/200
[2026-04-27 03:00:16,215][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 80/200
[2026-04-27 03:00:16,272][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 81/200
[2026-04-27 03:00:16,327][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 82/200
[2026-04-27 03:00:16,384][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 83/200
[2026-04-27 03:00:16,444][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 84/200
[2026-04-27 03:00:16,504][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 85/200
[2026-04-27 03:00:16,562][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 86/200
[2026-04-27 03:00:16,619][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 87/200
[2026-04-27 03:00:16,675][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 88/200
[2026-04-27 03:00:16,731][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 89/200
[2026-04-27 03:00:16,790][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 90/200
[2026-04-27 03:00:16,848][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 91/200
[2026-04-27 03:00:16,907][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 92/200
[2026-04-27 03:00:16,967][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 93/200
[2026-04-27 03:00:17,025][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 94/200
[2026-04-27 03:00:17,085][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 95/200
[2026-04-27 03:00:17,144][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 96/200
[2026-04-27 03:00:17,203][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 97/200
[2026-04-27 03:00:17,261][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 98/200
[2026-04-27 03:00:17,323][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 99/200
[2026-04-27 03:00:17,383][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 100/200
[2026-04-27 03:00:17,443][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 101/200
[2026-04-27 03:00:17,503][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 102/200
[2026-04-27 03:00:17,563][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 103/200
[2026-04-27 03:00:17,621][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 104/200
[2026-04-27 03:00:17,678][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 105/200
[2026-04-27 03:00:17,734][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 106/200
[2026-04-27 03:00:17,797][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 107/200
[2026-04-27 03:00:17,857][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 108/200
[2026-04-27 03:00:17,917][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 109/200
[2026-04-27 03:00:17,975][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 110/200
[2026-04-27 03:00:18,036][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 111/200
[2026-04-27 03:00:18,115][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 112/200
[2026-04-27 03:00:18,174][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 113/200
[2026-04-27 03:00:18,242][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 114/200
[2026-04-27 03:00:18,302][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 115/200
[2026-04-27 03:00:18,363][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 116/200
[2026-04-27 03:00:18,422][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 117/200
[2026-04-27 03:00:18,487][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 118/200
[2026-04-27 03:00:18,547][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 119/200
[2026-04-27 03:00:18,611][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 120/200
[2026-04-27 03:00:18,675][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 121/200
[2026-04-27 03:00:18,739][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 122/200
[2026-04-27 03:00:18,796][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 123/200
[2026-04-27 03:00:18,852][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 124/200
[2026-04-27 03:00:18,909][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 125/200
[2026-04-27 03:00:18,967][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 126/200
[2026-04-27 03:00:19,026][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 127/200
[2026-04-27 03:00:19,085][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 128/200
[2026-04-27 03:00:19,143][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 129/200
[2026-04-27 03:00:19,201][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 130/200
[2026-04-27 03:00:19,261][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 131/200
[2026-04-27 03:00:19,319][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 132/200
[2026-04-27 03:00:19,381][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 133/200
[2026-04-27 03:00:19,440][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 134/200
[2026-04-27 03:00:19,499][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 135/200
[2026-04-27 03:00:19,558][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 136/200
[2026-04-27 03:00:19,619][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 137/200
[2026-04-27 03:00:19,679][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 138/200
[2026-04-27 03:00:19,738][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 139/200
[2026-04-27 03:00:19,796][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 140/200
[2026-04-27 03:00:19,856][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 141/200
[2026-04-27 03:00:19,917][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 142/200
[2026-04-27 03:00:19,979][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 143/200
[2026-04-27 03:00:20,040][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 144/200
[2026-04-27 03:00:20,099][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 145/200
[2026-04-27 03:00:20,158][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 146/200
[2026-04-27 03:00:20,217][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 147/200
[2026-04-27 03:00:20,286][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 148/200
[2026-04-27 03:00:20,351][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 149/200
[2026-04-27 03:00:20,414][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 150/200
[2026-04-27 03:00:20,519][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 151/200
[2026-04-27 03:00:20,593][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 152/200
[2026-04-27 03:00:20,656][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 153/200
[2026-04-27 03:00:20,718][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 154/200
[2026-04-27 03:00:20,777][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 155/200
[2026-04-27 03:00:20,837][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 156/200
[2026-04-27 03:00:20,898][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 157/200
[2026-04-27 03:00:20,962][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 158/200
[2026-04-27 03:00:21,022][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 159/200
[2026-04-27 03:00:21,084][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 160/200
[2026-04-27 03:00:21,141][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 161/200
[2026-04-27 03:00:21,200][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 162/200
[2026-04-27 03:00:21,266][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 163/200
[2026-04-27 03:00:21,327][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 164/200
[2026-04-27 03:00:21,389][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 165/200
[2026-04-27 03:00:21,450][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 166/200
[2026-04-27 03:00:21,516][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 167/200
[2026-04-27 03:00:21,579][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 168/200
[2026-04-27 03:00:21,652][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 169/200
[2026-04-27 03:00:21,718][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 170/200
[2026-04-27 03:00:21,783][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 171/200
[2026-04-27 03:00:21,845][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 172/200
[2026-04-27 03:00:21,916][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 173/200
[2026-04-27 03:00:22,029][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 174/200
[2026-04-27 03:00:22,102][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 175/200
[2026-04-27 03:00:22,170][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 176/200
[2026-04-27 03:00:22,231][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 177/200
[2026-04-27 03:00:22,294][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 178/200
[2026-04-27 03:00:22,357][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 179/200
[2026-04-27 03:00:22,419][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 180/200
[2026-04-27 03:00:22,523][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 181/200
[2026-04-27 03:00:22,598][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 182/200
[2026-04-27 03:00:22,666][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 183/200
[2026-04-27 03:00:22,761][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 184/200
[2026-04-27 03:00:22,828][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 185/200
[2026-04-27 03:00:22,899][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 186/200
[2026-04-27 03:00:22,971][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 187/200
[2026-04-27 03:00:23,038][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 188/200
[2026-04-27 03:00:23,106][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 189/200
[2026-04-27 03:00:23,173][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 190/200
[2026-04-27 03:00:23,239][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 191/200
[2026-04-27 03:00:23,300][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 192/200
[2026-04-27 03:00:23,362][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 193/200
[2026-04-27 03:00:23,424][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 194/200
[2026-04-27 03:00:23,488][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 195/200
[2026-04-27 03:00:23,550][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 196/200
[2026-04-27 03:00:23,610][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 197/200
[2026-04-27 03:00:23,669][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 198/200
[2026-04-27 03:00:23,730][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 199/200
[2026-04-27 03:00:23,792][quality.model_adapters.onnx_adapter][INFO] - Running talker_decode step 200/200
[2026-04-27 03:00:23,812][quality.model_adapters.onnx_adapter][INFO] - Generated timesteps: 200
[2026-04-27 03:00:23,812][quality.model_adapters.onnx_adapter][INFO] - Running vocoder with codes shape=(1, 16, 200)
[2026-04-27 03:00:25,978][quality.model_adapters.onnx_adapter][INFO] - Vocoder waveform shape=(1, 1, 384000) dtype=float32
